Month,Year,Month_num,AustralianPort,Country,ForeignPort,Passengers_In,Passengers_Out
Aug-13,2013,August,Brisbane,New Zealand,Wellington,8547,8326
Aug-13,2013,August,Cairns,New Zealand,Auckland,2989,3166
Aug-13,2013,August,Cairns,Indonesia,Denpasar,75,0
Aug-13,2013,August,Cairns,Guam,Guam,732,915
Aug-13,2013,August,Cairns,Hong Kong,Hong Kong,2758,3537
Aug-13,2013,August,Cairns,Japan,Osaka,5646,7045
Aug-13,2013,August,Cairns,Papua New Guinea,Port Moresby,4340,4215
Aug-13,2013,August,Cairns,Papua New Guinea,Rabaul,438,428
Aug-13,2013,August,Cairns,China,Shanghai,707,573
Aug-13,2013,August,Cairns,Japan,Tokyo,7011,7685
Aug-13,2013,August,Darwin,Indonesia,Denpasar,5447,5736
Aug-13,2013,August,Darwin,Philippines,Manila,2524,2653
Aug-13,2013,August,Darwin,Japan,Osaka,63,96
Aug-13,2013,August,Darwin,Singapore,Singapore,6602,7481
Aug-13,2013,August,Darwin,Japan,Tokyo,73,78
Aug-13,2013,August,Gold Coast,New Zealand,Auckland,10388,10860
Aug-13,2013,August,Gold Coast,New Zealand,Christchurch,4015,3735
Aug-13,2013,August,Gold Coast,Malaysia,Kuala Lumpur,6762,6640
Aug-13,2013,August,Gold Coast,Japan,Osaka,2967,2936
Aug-13,2013,August,Gold Coast,Singapore,Singapore,4967,5347
Aug-13,2013,August,Gold Coast,Japan,Tokyo,6069,7027
Aug-13,2013,August,Melbourne,United Arab Emirates,Abu Dhabi,8375,8065
Aug-13,2013,August,Melbourne,Kazakhstan,Almaty,0,0
Aug-13,2013,August,Melbourne,USA,Anchorage,0,0
Aug-13,2013,August,Melbourne,New Zealand,Auckland,37642,36534
Aug-13,2013,August,Melbourne,Brunei,Bandar Seri Begawan,5976,6109
Aug-13,2013,August,Melbourne,Thailand,Bangkok,17534,18067
Aug-13,2013,August,Melbourne,China,Beijing,2104,2054
Aug-13,2013,August,Melbourne,China,Chengdu,1419,2044
Aug-13,2013,August,Melbourne,USA,Chicago,0,0
Aug-13,2013,August,Melbourne,New Zealand,Christchurch,8739,9320
Aug-13,2013,August,Melbourne,Indonesia,Denpasar,16332,16321
Aug-13,2013,August,Melbourne,Qatar,Doha,6787,6883
Aug-13,2013,August,Melbourne,United Arab Emirates,Dubai,23154,22401
Aug-13,2013,August,Melbourne,China,Guangzhou,9015,9724
Aug-13,2013,August,Melbourne,Vietnam,Hanoi,650,896
Aug-13,2013,August,Melbourne,Vietnam,Ho Chi Minh City,6010,4365
Aug-13,2013,August,Melbourne,China,Hohhot,0,0
Aug-13,2013,August,Melbourne,Hong Kong,Hong Kong,21231,24754
Aug-13,2013,August,Melbourne,USA,Honolulu,2228,2401
Aug-13,2013,August,Melbourne,Indonesia,Jakarta,2443,3067
Aug-13,2013,August,Melbourne,Malaysia,Kuala Lumpur,35184,34115
Aug-13,2013,August,Melbourne,UK,London,6071,7038
Aug-13,2013,August,Melbourne,USA,Los Angeles,19623,21988
Aug-13,2013,August,Melbourne,Philippines,Manila,1986,1694
Aug-13,2013,August,Melbourne,Fiji,Nadi,8429,8615
Aug-13,2013,August,Melbourne,India,New Delhi,223,223
Aug-13,2013,August,Melbourne,USA,New York,0,0
Aug-13,2013,August,Melbourne,Vanuatu,Port Vila,597,463
Aug-13,2013,August,Melbourne,New Zealand,Queenstown,6465,6330
Aug-13,2013,August,Melbourne,Korea,Seoul,0,0
Aug-13,2013,August,Melbourne,China,Shanghai,8159,8694
Aug-13,2013,August,Melbourne,Singapore,Singapore,46263,46252
Aug-13,2013,August,Melbourne,Japan,Tokyo,0,0
Aug-13,2013,August,Melbourne,New Zealand,Wellington,6567,6545
Aug-13,2013,August,Norfolk Island,New Zealand,Auckland,477,446
Aug-13,2013,August,Perth,New Zealand,Auckland,6371,6041
Aug-13,2013,August,Perth,Thailand,Bangkok,5753,5524
Aug-13,2013,August,Perth,Indonesia,Denpasar,36090,37147
Aug-13,2013,August,Perth,Qatar,Doha,5822,7019
Aug-13,2013,August,Perth,United Arab Emirates,Dubai,22030,20404
Aug-13,2013,August,Perth,China,Guangzhou,2084,2016
Aug-13,2013,August,Perth,Hong Kong,Hong Kong,7672,8147
Aug-13,2013,August,Perth,Indonesia,Jakarta,3714,3864
Aug-13,2013,August,Perth,South Africa,Johannesburg,4801,5098
Aug-13,2013,August,Perth,Malaysia,Kota Kinabalu,485,449
Aug-13,2013,August,Perth,Malaysia,Kuala Lumpur,20191,17426
Aug-13,2013,August,Perth,Philippines,Manila,919,992
Aug-13,2013,August,Perth,Mauritius,Mauritius,2499,2371
Aug-13,2013,August,Perth,Thailand,Phuket,3634,3471
Aug-13,2013,August,Perth,Singapore,Singapore,39430,39036
Aug-13,2013,August,Sunshine Coast,New Zealand,Auckland,1044,982
Aug-13,2013,August,Sydney,United Arab Emirates,Abu Dhabi,17173,18220
Aug-13,2013,August,Sydney,Kazakhstan,Almaty,0,0
Aug-13,2013,August,Sydney,USA,Anchorage,0,0
Aug-13,2013,August,Sydney,Western Samoa,Apia,1224,1309
Aug-13,2013,August,Sydney,New Zealand,Auckland,52846,52718
Aug-13,2013,August,Sydney,Thailand,Bangkok,26220,20941
Aug-13,2013,August,Sydney,China,Beijing,6535,7140
Aug-13,2013,August,Sydney,Argentina,Buenos Aires,2476,2469
Aug-13,2013,August,Sydney,USA,Chicago,0,0
Aug-13,2013,August,Sydney,China,Chongqing,0,0
Aug-13,2013,August,Sydney,New Zealand,Christchurch,17977,16747
Aug-13,2013,August,Sydney,USA,Dallas,2778,9920
Aug-13,2013,August,Sydney,Indonesia,Denpasar,14829,14611
Aug-13,2013,August,Sydney,United Arab Emirates,Dubai,32702,30756
Aug-13,2013,August,Sydney,China,Guangzhou,12321,13491
Aug-13,2013,August,Sydney,Vietnam,Hanoi,1216,984
Aug-13,2013,August,Sydney,Vietnam,Ho Chi Minh City,5253,4249
Aug-13,2013,August,Sydney,China,Hohhot,0,0
Aug-13,2013,August,Sydney,Hong Kong,Hong Kong,36079,39847
Aug-13,2013,August,Sydney,USA,Honolulu,16499,17008
Aug-13,2013,August,Sydney,Indonesia,Jakarta,5836,6701
Aug-13,2013,August,Sydney,South Africa,Johannesburg,7298,6886
Aug-13,2013,August,Sydney,Malaysia,Kuala Lumpur,29018,28134
Aug-13,2013,August,Sydney,UK,London,12413,15621
Aug-13,2013,August,Sydney,USA,Los Angeles,35104,40344
Aug-13,2013,August,Sydney,USA,Louisville,0,0
Aug-13,2013,August,Sydney,Philippines,Manila,6226,5522
Aug-13,2013,August,Sydney,Fiji,Nadi,19612,19774
Aug-13,2013,August,Sydney,China,Nanjing,1076,939
Aug-13,2013,August,Sydney,India,New Delhi,200,200
Aug-13,2013,August,Sydney,USA,New York,4267,5107
Aug-13,2013,August,Sydney,New Caledonia,Noumea,4646,3947
Aug-13,2013,August,Sydney,Japan,Osaka,40,0
Aug-13,2013,August,Sydney,Thailand,Phuket,2947,2687
Aug-13,2013,August,Sydney,Papua New Guinea,Port Moresby,894,782
Aug-13,2013,August,Sydney,Vanuatu,Port Vila,3201,3144
Aug-13,2013,August,Sydney,New Zealand,Queenstown,10455,10318
Aug-13,2013,August,Sydney,Cook Islands,Rarotonga,699,752
Aug-13,2013,August,Sydney,New Zealand,Rotorua,397,348
Aug-13,2013,August,Sydney,USA,San Francisco,8581,10525
Aug-13,2013,August,Sydney,Chile,Santiago,5269,5337
Aug-13,2013,August,Sydney,Korea,Seoul,13224,13385
Aug-13,2013,August,Sydney,China,Shanghai,14343,15257
Aug-13,2013,August,Sydney,China,Shenzhen,0,0
Aug-13,2013,August,Sydney,Singapore,Singapore,53435,55015
Aug-13,2013,August,Sydney,Taiwan,Taipei,3086,3169
Aug-13,2013,August,Sydney,Japan,Tokyo,15442,17179
Aug-13,2013,August,Sydney,Tonga,Tongatapu,754,892
Aug-13,2013,August,Sydney,Canada,Toronto,1341,1602
Aug-13,2013,August,Sydney,Canada,Vancouver,5424,6307
Aug-13,2013,August,Sydney,New Zealand,Wellington,11988,11910
Sep-13,2013,September,Adelaide,New Zealand,Auckland,2815,3145
Sep-13,2013,September,Adelaide,Indonesia,Denpasar,2968,3108
Sep-13,2013,September,Adelaide,United Arab Emirates,Dubai,8897,8851
Sep-13,2013,September,Adelaide,Hong Kong,Hong Kong,2830,2008
Sep-13,2013,September,Adelaide,Malaysia,Kuala Lumpur,6982,6892
Sep-13,2013,September,Adelaide,Singapore,Singapore,10025,11052
Sep-13,2013,September,Brisbane,United Arab Emirates,Abu Dhabi,4132,4415
Sep-13,2013,September,Brisbane,Western Samoa,Apia,500,522
Sep-13,2013,September,Brisbane,New Zealand,Auckland,37824,38071
Sep-13,2013,September,Brisbane,Thailand,Bangkok,6619,7836
Sep-13,2013,September,Brisbane,New Zealand,Christchurch,7914,8345
Sep-13,2013,September,Brisbane,USA,Dallas,4849,0
Sep-13,2013,September,Brisbane,Indonesia,Denpasar,7422,8437
Sep-13,2013,September,Brisbane,United Arab Emirates,Dubai,14345,15368
Sep-13,2013,September,Brisbane,New Zealand,Dunedin,2291,2751
Sep-13,2013,September,Brisbane,Vanuatu,Espiritu Santo,201,231
Sep-13,2013,September,Brisbane,China,Guangzhou,3210,3076
Sep-13,2013,September,Brisbane,Hong Kong,Hong Kong,13019,13305
Sep-13,2013,September,Brisbane,Solomon Islands,Honiara,2186,2248
Sep-13,2013,September,Brisbane,USA,Honolulu,2872,3828
Sep-13,2013,September,Brisbane,Malaysia,Kuala Lumpur,7576,7209
Sep-13,2013,September,Brisbane,USA,Los Angeles,13187,14172
Sep-13,2013,September,Brisbane,Philippines,Manila,1342,1334
Sep-13,2013,September,Brisbane,Fiji,Nadi,8716,9067
Sep-13,2013,September,Brisbane,Nauru,Nauru,967,1108
Sep-13,2013,September,Brisbane,New Caledonia,Noumea,1231,1509
Sep-13,2013,September,Brisbane,Papua New Guinea,Port Moresby,7894,8148
Sep-13,2013,September,Brisbane,Vanuatu,Port Vila,3877,4118
Sep-13,2013,September,Brisbane,New Zealand,Queenstown,3850,3992
Sep-13,2013,September,Brisbane,Korea,Seoul,3537,3627
Sep-13,2013,September,Brisbane,Singapore,Singapore,32741,33717
Sep-13,2013,September,Brisbane,Taiwan,Taipei,3162,4268
Sep-13,2013,September,Brisbane,New Zealand,Wellington,7768,8388
Sep-13,2013,September,Cairns,New Zealand,Auckland,2508,2698
Sep-13,2013,September,Cairns,Indonesia,Denpasar,145,0
Sep-13,2013,September,Cairns,Guam,Guam,713,803
Sep-13,2013,September,Cairns,Hong Kong,Hong Kong,2807,2116
Sep-13,2013,September,Cairns,Japan,Osaka,3446,4165
Sep-13,2013,September,Cairns,Papua New Guinea,Port Moresby,4437,4714
Sep-13,2013,September,Cairns,Papua New Guinea,Rabaul,101,98
Sep-13,2013,September,Cairns,Japan,Tokyo,5944,6780
Sep-13,2013,September,Darwin,Indonesia,Denpasar,6154,6397
Sep-13,2013,September,Darwin,Philippines,Manila,2180,2424
Sep-13,2013,September,Darwin,Japan,Osaka,28,81
Sep-13,2013,September,Darwin,Singapore,Singapore,6767,5958
Sep-13,2013,September,Darwin,Japan,Tokyo,46,87
Sep-13,2013,September,Gold Coast,New Zealand,Auckland,11726,11742
Sep-13,2013,September,Gold Coast,New Zealand,Christchurch,3688,3717
Sep-13,2013,September,Gold Coast,Malaysia,Kuala Lumpur,6517,6213
Sep-13,2013,September,Gold Coast,Japan,Osaka,1966,3075
Sep-13,2013,September,Gold Coast,Singapore,Singapore,4932,6027
Sep-13,2013,September,Gold Coast,Japan,Tokyo,3494,5249
Sep-13,2013,September,Melbourne,United Arab Emirates,Abu Dhabi,7974,7847
Sep-13,2013,September,Melbourne,Kazakhstan,Almaty,0,0
Sep-13,2013,September,Melbourne,USA,Anchorage,0,0
Sep-13,2013,September,Melbourne,Kazakhstan,Astana,0,0
Sep-13,2013,September,Melbourne,New Zealand,Auckland,37792,38450
Sep-13,2013,September,Melbourne,Brunei,Bandar Seri Begawan,5786,5050
Sep-13,2013,September,Melbourne,Thailand,Bangkok,16523,18241
Sep-13,2013,September,Melbourne,China,Beijing,1699,1750
Sep-13,2013,September,Melbourne,China,Chengdu,2099,1752
Sep-13,2013,September,Melbourne,USA,Chicago,0,0
Sep-13,2013,September,Melbourne,New Zealand,Christchurch,8962,9740
Sep-13,2013,September,Melbourne,Indonesia,Denpasar,16060,16551
Sep-13,2013,September,Melbourne,Qatar,Doha,6957,6654
Sep-13,2013,September,Melbourne,United Arab Emirates,Dubai,26106,23944
Sep-13,2013,September,Melbourne,China,Guangzhou,8741,9242
Sep-13,2013,September,Melbourne,Vietnam,Hanoi,548,1280
Sep-13,2013,September,Melbourne,Vietnam,Ho Chi Minh City,5496,5281
Sep-13,2013,September,Melbourne,Hong Kong,Hong Kong,21468,22500
Sep-13,2013,September,Melbourne,USA,Honolulu,2109,2274
Sep-13,2013,September,Melbourne,Indonesia,Jakarta,1387,1652
Sep-13,2013,September,Melbourne,Malaysia,Kuala Lumpur,33056,33429
Sep-13,2013,September,Melbourne,UK,London,6442,6525
Sep-13,2013,September,Melbourne,USA,Los Angeles,20673,20970
Sep-13,2013,September,Melbourne,Philippines,Manila,2295,2350
Sep-13,2013,September,Melbourne,Fiji,Nadi,7898,8223
Sep-13,2013,September,Melbourne,India,New Delhi,3065,2664
Sep-13,2013,September,Melbourne,USA,New York,0,0
Sep-13,2013,September,Melbourne,Vanuatu,Port Vila,530,505
Sep-13,2013,September,Melbourne,New Zealand,Queenstown,4250,3987
Sep-13,2013,September,Melbourne,Korea,Seoul,0,0
Sep-13,2013,September,Melbourne,China,Shanghai,8620,8733
Sep-13,2013,September,Melbourne,Singapore,Singapore,44728,47416
Sep-13,2013,September,Melbourne,Japan,Tokyo,0,0
Sep-13,2013,September,Melbourne,New Zealand,Wellington,7173,7270
Sep-13,2013,September,Norfolk Island,New Zealand,Auckland,528,535
Sep-13,2013,September,Perth,New Zealand,Auckland,7018,6810
Sep-13,2013,September,Perth,Thailand,Bangkok,5464,5431
Sep-13,2013,September,Perth,Indonesia,Denpasar,38568,40852
Sep-13,2013,September,Perth,Qatar,Doha,6478,6310
Sep-13,2013,September,Perth,United Arab Emirates,Dubai,23988,21733
Sep-13,2013,September,Perth,China,Guangzhou,2099,2339
Sep-13,2013,September,Perth,Hong Kong,Hong Kong,8567,8341
Sep-13,2013,September,Perth,Indonesia,Jakarta,2965,3164
Sep-13,2013,September,Perth,South Africa,Johannesburg,5436,5955
Sep-13,2013,September,Perth,Malaysia,Kota Kinabalu,639,645
Sep-13,2013,September,Perth,Malaysia,Kuala Lumpur,19841,18756
Sep-13,2013,September,Perth,Indonesia,Lombok,139,670
Sep-13,2013,September,Perth,Mauritius,Mauritius,2165,2343
Sep-13,2013,September,Perth,Thailand,Phuket,2989,3702
Sep-13,2013,September,Perth,Singapore,Singapore,39904,42362
Sep-13,2013,September,Sunshine Coast,New Zealand,Auckland,1128,1136
Sep-13,2013,September,Sydney,United Arab Emirates,Abu Dhabi,17774,18118
Sep-13,2013,September,Sydney,Kazakhstan,Almaty,0,0
Sep-13,2013,September,Sydney,USA,Anchorage,0,0
Sep-13,2013,September,Sydney,Western Samoa,Apia,1559,1462
Sep-13,2013,September,Sydney,Kazakhstan,Astana,0,0
Sep-13,2013,September,Sydney,New Zealand,Auckland,51392,55750
Sep-13,2013,September,Sydney,Thailand,Bangkok,23484,23589
Sep-13,2013,September,Sydney,China,Beijing,6988,6559
Sep-13,2013,September,Sydney,Argentina,Buenos Aires,2559,2188
Sep-13,2013,September,Sydney,USA,Chicago,0,0
Sep-13,2013,September,Sydney,China,Chongqing,0,0
Sep-13,2013,September,Sydney,New Zealand,Christchurch,16605,18116
Sep-13,2013,September,Sydney,USA,Dallas,2855,9876
Sep-13,2013,September,Sydney,Indonesia,Denpasar,15602,16490
Sep-13,2013,September,Sydney,United Arab Emirates,Dubai,35632,32473
Sep-13,2013,September,Sydney,China,Guangzhou,12987,14071
Sep-13,2013,September,Sydney,Vietnam,Hanoi,1343,1520
Sep-13,2013,September,Sydney,Vietnam,Ho Chi Minh City,4705,5324
Sep-13,2013,September,Sydney,Hong Kong,Hong Kong,37355,37220
Sep-13,2013,September,Sydney,USA,Honolulu,18977,20146
Sep-13,2013,September,Sydney,Indonesia,Jakarta,5409,5485
Sep-13,2013,September,Sydney,South Africa,Johannesburg,8250,8014
Sep-13,2013,September,Sydney,Malaysia,Kuala Lumpur,28518,28248
Sep-13,2013,September,Sydney,UK,London,14165,16107
Sep-13,2013,September,Sydney,USA,Los Angeles,38699,41485
Sep-13,2013,September,Sydney,USA,Louisville,0,0
Sep-13,2013,September,Sydney,Macau,Macau,0,0
Sep-13,2013,September,Sydney,Philippines,Manila,6463,6929
Sep-13,2013,September,Sydney,Fiji,Nadi,20253,20440
Sep-13,2013,September,Sydney,China,Nanjing,982,778
Sep-13,2013,September,Sydney,India,New Delhi,2969,2487
Sep-13,2013,September,Sydney,USA,New York,4671,4779
Sep-13,2013,September,Sydney,New Caledonia,Noumea,3910,3806
Sep-13,2013,September,Sydney,Japan,Osaka,192,334
Sep-13,2013,September,Sydney,Thailand,Phuket,2551,2997
Sep-13,2013,September,Sydney,Papua New Guinea,Port Moresby,782,1013
Sep-13,2013,September,Sydney,Vanuatu,Port Vila,3440,3969
Sep-13,2013,September,Sydney,New Zealand,Queenstown,7616,7727
Sep-13,2013,September,Sydney,Cook Islands,Rarotonga,712,836
Sep-13,2013,September,Sydney,New Zealand,Rotorua,624,769
Sep-13,2013,September,Sydney,USA,San Francisco,9545,9161
Sep-13,2013,September,Sydney,Chile,Santiago,5234,5693
Sep-13,2013,September,Sydney,Korea,Seoul,12589,12209
Sep-13,2013,September,Sydney,China,Shanghai,16439,16575
Sep-13,2013,September,Sydney,China,Shenzhen,0,0
Sep-13,2013,September,Sydney,Singapore,Singapore,55234,58406
Sep-13,2013,September,Sydney,Taiwan,Taipei,3493,3288
Sep-13,2013,September,Sydney,Japan,Tokyo,13860,16696
Sep-13,2013,September,Sydney,Tonga,Tongatapu,831,1164
Sep-13,2013,September,Sydney,Canada,Toronto,1501,1434
Sep-13,2013,September,Sydney,Canada,Vancouver,6043,5355
Sep-13,2013,September,Sydney,New Zealand,Wellington,11320,12232
Oct-13,2013,October,Adelaide,New Zealand,Auckland,3344,3493
Oct-13,2013,October,Adelaide,Indonesia,Denpasar,2674,2561
Oct-13,2013,October,Adelaide,United Arab Emirates,Dubai,9873,5088
Oct-13,2013,October,Adelaide,Hong Kong,Hong Kong,3281,2007
Oct-13,2013,October,Adelaide,Malaysia,Kuala Lumpur,8578,6268
Oct-13,2013,October,Adelaide,Singapore,Singapore,12204,9150
Oct-13,2013,October,Brisbane,United Arab Emirates,Abu Dhabi,5205,3224
Oct-13,2013,October,Brisbane,Western Samoa,Apia,472,521
Oct-13,2013,October,Brisbane,New Zealand,Auckland,39990,41436
Oct-13,2013,October,Brisbane,Thailand,Bangkok,7955,6607
Oct-13,2013,October,Brisbane,New Zealand,Christchurch,8302,8616
Oct-13,2013,October,Brisbane,USA,Dallas,4830,0
Oct-13,2013,October,Brisbane,Indonesia,Denpasar,8099,7614
Oct-13,2013,October,Brisbane,United Arab Emirates,Dubai,17585,11924
Oct-13,2013,October,Brisbane,New Zealand,Dunedin,2758,2645
Oct-13,2013,October,Brisbane,Vanuatu,Espiritu Santo,281,370
Oct-13,2013,October,Brisbane,China,Guangzhou,3403,2550
Oct-13,2013,October,Brisbane,Hong Kong,Hong Kong,15518,12466
Oct-13,2013,October,Brisbane,Solomon Islands,Honiara,2374,2462
Oct-13,2013,October,Brisbane,USA,Honolulu,3703,2893
Oct-13,2013,October,Brisbane,Malaysia,Kuala Lumpur,8250,6096
Oct-13,2013,October,Brisbane,USA,Los Angeles,14522,10689
Oct-13,2013,October,Brisbane,Philippines,Manila,1616,1525
Oct-13,2013,October,Brisbane,Fiji,Nadi,9571,8894
Oct-13,2013,October,Brisbane,Nauru,Nauru,1074,1156
Oct-13,2013,October,Brisbane,New Caledonia,Noumea,1779,1686
Oct-13,2013,October,Brisbane,Papua New Guinea,Port Moresby,8006,7671
Oct-13,2013,October,Brisbane,Vanuatu,Port Vila,3647,3497
Oct-13,2013,October,Brisbane,New Zealand,Queenstown,980,1226
Oct-13,2013,October,Brisbane,Korea,Seoul,4259,2847
Oct-13,2013,October,Brisbane,Singapore,Singapore,38424,27649
Oct-13,2013,October,Brisbane,Taiwan,Taipei,4033,3776
Oct-13,2013,October,Brisbane,New Zealand,Wellington,8367,8726
Oct-13,2013,October,Cairns,New Zealand,Auckland,2367,2549
Oct-13,2013,October,Cairns,Indonesia,Denpasar,257,0
Oct-13,2013,October,Cairns,Guam,Guam,822,538
Oct-13,2013,October,Cairns,Hong Kong,Hong Kong,3117,2785
Oct-13,2013,October,Cairns,Japan,Osaka,4060,3148
Oct-13,2013,October,Cairns,Papua New Guinea,Port Moresby,4329,3882
Oct-13,2013,October,Cairns,Papua New Guinea,Rabaul,81,94
Oct-13,2013,October,Cairns,Japan,Tokyo,7111,5933
Oct-13,2013,October,Darwin,Indonesia,Denpasar,6493,5724
Oct-13,2013,October,Darwin,Philippines,Manila,2526,2438
Oct-13,2013,October,Darwin,Japan,Osaka,21,29
Oct-13,2013,October,Darwin,Singapore,Singapore,6871,5751
Oct-13,2013,October,Darwin,Japan,Tokyo,118,135
Oct-13,2013,October,Gold Coast,New Zealand,Auckland,11868,12179
Oct-13,2013,October,Gold Coast,New Zealand,Christchurch,4188,4137
Oct-13,2013,October,Gold Coast,Malaysia,Kuala Lumpur,7104,6413
Oct-13,2013,October,Gold Coast,Japan,Osaka,2912,2203
Oct-13,2013,October,Gold Coast,Singapore,Singapore,6082,4902
Oct-13,2013,October,Gold Coast,Japan,Tokyo,6094,4295
Oct-13,2013,October,Melbourne,United Arab Emirates,Abu Dhabi,8665,5598
Oct-13,2013,October,Melbourne,Kazakhstan,Almaty,0,0
Oct-13,2013,October,Melbourne,USA,Anchorage,0,0
Oct-13,2013,October,Melbourne,New Zealand,Auckland,42748,41140
Oct-13,2013,October,Melbourne,Brunei,Bandar Seri Begawan,6768,4446
Oct-13,2013,October,Melbourne,Thailand,Bangkok,19486,15939
Oct-13,2013,October,Melbourne,China,Beijing,1882,1587
Oct-13,2013,October,Melbourne,China,Chengdu,1564,1576
Oct-13,2013,October,Melbourne,USA,Chicago,0,0
Oct-13,2013,October,Melbourne,New Zealand,Christchurch,11386,11129
Oct-13,2013,October,Melbourne,Indonesia,Denpasar,17999,15858
Oct-13,2013,October,Melbourne,Qatar,Doha,7657,4407
Oct-13,2013,October,Melbourne,United Arab Emirates,Dubai,28461,13418
Oct-13,2013,October,Melbourne,China,Guangzhou,9056,8551
Oct-13,2013,October,Melbourne,Vietnam,Hanoi,722,853
Oct-13,2013,October,Melbourne,Vietnam,Ho Chi Minh City,6709,3802
Oct-13,2013,October,Melbourne,Hong Kong,Hong Kong,26033,22670
Oct-13,2013,October,Melbourne,USA,Honolulu,2476,2218
Oct-13,2013,October,Melbourne,Indonesia,Jakarta,2486,2226
Oct-13,2013,October,Melbourne,Malaysia,Kuala Lumpur,38502,31814
Oct-13,2013,October,Melbourne,UK,London,7204,3138
Oct-13,2013,October,Melbourne,USA,Los Angeles,21188,16640
Oct-13,2013,October,Melbourne,Philippines,Manila,3175,2298
Oct-13,2013,October,Melbourne,Fiji,Nadi,8159,7612
Oct-13,2013,October,Melbourne,India,New Delhi,3003,2905
Oct-13,2013,October,Melbourne,USA,New York,0,0
Oct-13,2013,October,Melbourne,Vanuatu,Port Vila,559,352
Oct-13,2013,October,Melbourne,New Zealand,Queenstown,2946,2546
Oct-13,2013,October,Melbourne,Korea,Seoul,0,0
Oct-13,2013,October,Melbourne,China,Shanghai,8402,7613
Oct-13,2013,October,Melbourne,Kazakhstan,Shimkent,0,0
Oct-13,2013,October,Melbourne,Singapore,Singapore,51395,39385
Oct-13,2013,October,Melbourne,Japan,Tokyo,0,0
Oct-13,2013,October,Melbourne,New Zealand,Wellington,8592,7916
Oct-13,2013,October,Norfolk Island,New Zealand,Auckland,472,522
Oct-13,2013,October,Perth,New Zealand,Auckland,7613,7650
Oct-13,2013,October,Perth,Thailand,Bangkok,6870,5111
Oct-13,2013,October,Perth,Indonesia,Denpasar,41370,37352
Oct-13,2013,October,Perth,Qatar,Doha,7920,4402
Oct-13,2013,October,Perth,United Arab Emirates,Dubai,30704,15226
Oct-13,2013,October,Perth,China,Guangzhou,2352,1750
Oct-13,2013,October,Perth,Hong Kong,Hong Kong,9278,7382
Oct-13,2013,October,Perth,Indonesia,Jakarta,3294,2688
Oct-13,2013,October,Perth,South Africa,Johannesburg,6113,5009
Oct-13,2013,October,Perth,Malaysia,Kota Kinabalu,567,468
Oct-13,2013,October,Perth,Malaysia,Kuala Lumpur,23296,17777
Oct-13,2013,October,Perth,Indonesia,Lombok,2505,2433
Oct-13,2013,October,Perth,Mauritius,Mauritius,2685,2013
Oct-13,2013,October,Perth,Thailand,Phuket,4318,3535
Oct-13,2013,October,Perth,Singapore,Singapore,47540,39247
